Link,Question,Follows,Answers
https://answers.yahoo.com/question/index?qid=20060811152848AAqjaqh,How long should i walk and how many days a week in order to lose weight?,0,13
https://answers.yahoo.com/question/index?qid=20090111160824AAJUuro,Should I eat every 2 or 3 hours?,5,37
https://answers.yahoo.com/question/?qid=20081220040505AAMI4Xe,How fast should my internet connection speed be to play PS3 online?,0," I have Sky Broadband Connect which offers me up to 8mb download speeds (but I can tell its not). I went to ""www.speedtest.com"" and it says my download speed is 2930 kb/s and my upload speed is 381 kb/s. It also mentions my ping is on average 52 ms. I also went to the Network and Sharing Center (I'm using Windows Vista) and it says my wireless connection has a speed of 54 mbps. Is this fast enough to play my PS3 games online?"
https://answers.yahoo.com/question/index?qid=20090131135802AAfe1Vy,Should this be capitalized?,0,4
https://answers.yahoo.com/question/?qid=20100422200801AAsWXIB,Should i read The Iliad or The Odyssey first?,0," im 13 and LOVE greek mythology. i can read complex stories, and at the age of 8 i was able to read at a 12th grade level. i know that the iliad was written first, but i hear that the odyssey is easier to understand. should i read the odyssey first because its easier, or the iliad because it was written first? also, should i read the book metamorphoses by ovid? does it have well written greek/roman mythological stories. Thank you in advance"
https://answers.yahoo.com/question/index?qid=20081125141731AAHFPpG,What Should A 11 year old girl ask for christmas?,1,18
https://answers.yahoo.com/question/index?qid=20060725174043AANuyud,Car Accident: Should I talk to the other guys insurance company if they call up for info about accident?,0," If the other guy's insurance company calls up to ""Grill"" me to find out information"" -- should I talk to them or tell them to talk with my insurance company? (who I have already given info to) 

The other guy was following a tractor on a two lane road in a ""passing zone"" --  I pulled into the passing lane and was halfway past the other guy when he pulled over into my car -- damaging his left front headlight and my right rear fender."
https://answers.yahoo.com/question/?qid=20110216131436AAoO5q8,"Should I move to Atlanta to start a new life, how's life there?",5," I am looking for a city similar to NYC but I dont wanna move to Miami or LA 

Atlanta is the only other major one that crosses my mind but I have only been there once. My cousin lives there, I think he lives in buck head or bank head, not sure. His apartment complex is the most luxurious gated complex I have ever seen. It looked like it was built for royalty, you actually have to dial at the gate for him to open it. And the call goes straight to his cell and he can open it from there. We dont have stuff like that in NY. He only pays $900 for a 2 bedroom, thats great. I am tired of suffering in NY paying $1500 for a small sh*t hole, I need to move to the south! NYC is too overrated  

I am a Trinidadian so I wanna go to place with lots of immigrants (whether it be Russians, Indian, Jamaicans, Africans...etc), lots of restaurants (such as Spanish and Caribbean restaurant), public transport so I wont have to rely on my car, lots of jobs, night life...etc 

Is Atlanta the place for me? 

From what I heard Atlanta is on the rise ad will be the next big thing 

When I was younger no one cared about Atlanta and it was just known for hair and pimpin, but now Atlanta seems like heaven. Everyone is moving from the North to the South because they realized the North is expensive and its a sh*t hole. Everyone is come to TN, GA and TX 

Whats your take on it, and should I move here? 

I have like 5k saved up so that should get me into an apartment with a down payment. The same week I move there I will take my security Guard course (which is like 1 hr) and get the certificate, I will then apply for my Georgia guard card and work as a security guard until I settle down and find a better job. They are always on need of security guards and it looks better of you have your guard card so I think thats agood plan to keep me afloat while getting situated. APD is also hiring and I am going to go to their job fair this Saturday to put in an application there as well 

I plan on making the final move in MAY after I finish up this semester in NY, I am not sure which college I wanna transfer too but I will put college on hold until I get a steady job that can pay the rent 

What do you think about my plan? I wanna enjoy life and not have to struggle, anyone who lived in NY knows its a struggle"
https://answers.yahoo.com/question/index?qid=20060726112836AAeImnE,Should the ceramic tile throughout my house match?,0,6
https://answers.yahoo.com/question/?qid=20060620123842AACrdww,What should I charge for painting services?,0," I am interested in starting up a painting business and I was just wondering if anyone could give me an idea on how to go about charging for a room?  Is there a formula based on the size of the room that needs to be painted? Obviously it is more if the woodwork needs to be painted also, how's that possibly figured in? Any help would be appreciated, thanks."
https://answers.yahoo.com/question/index?qid=20111216132643AAKvwR1,How much should my bearded dragon eat?,0,12
https://answers.yahoo.com/question/index?qid=20071022064149AAtcfjc,Should we remove baseboards before painting walls?,1," My husband has this idea in his head that it makes sense to remove all of the baseboards in our house in order to paint the walls.  It’s not that he wants to replace them; he wants to pry all of the baseboards to paint them & the walls and then put the old repainted baseboards back up.  This sounds like an unnecessary step to me because we run the risk of breaking them, or forgetting where each piece goes, and we’ll still have to fill the nail holes and paint over those once we reinstall the boards.    

After running through a list of people I know who have painted their homes in recent memory and finding no one who has engaged in this practice, I asked, “Who do you know that has actually done this?”  His response: “Lots of people.”  (In his language, this translates to “No one I know has actually done this, but I refuse to admit that.)  

Does anyone with half a brain actually do this?   We have so many projects on our plate, that I would love to get this on off the list."
