URL,Question,Follows,Answers
https://au.answers.yahoo.com/question/index?qid=20130508114604AAmbqWI,Why should women have equal rights?,0," Since Women began to vote and gain equality, the world has rapidly began changing its views on certain things. 

Men just about have their nuts tied up, cant look at a women's assets (even if she's showing them off tremendously), Cant wolf whistle without being publicly scorched by the ladies wrath...not to mention the lawsuit on sexual harassment that follows.  

Men are literally jumping through hoops to get laid, and as a result of the tightened vaginal sanctioning men have become more aggressive towards one another, constantly trying to out do each other and compare...as well as the poor one percenters of women who are continuously picking up the slack for the lack of vaginal rehabilitation men have on offer....we call these women ''wh*res''. 

don't worry, There's plenty of problems with the male variety of the human species, but for now lets focus on the effects women's rights have had on society.  

''Change'' Is something most people are NOT keen on....but rather too lazy to protest, While on the other hand, women are advocating minority views based on social influences such as 

- news 
- magazines 
- social media 
- Hollywood 
- old fashioned gossip 

do we honestly believe Obama is the right president? or did he win majority votes from women (and 92% of black people) based on his ethnicity? or the fact he is quite good at giving presidential speeches? 

does everyone really want marriage to be diluted by including gays? they already had civil unions which gave them the same benefits...seems like they are very in-your-face-with-my-rights about something not everyone is comfortable with.  

DO WOMEN deserve equal rights?  

How many centuries have men been drafted into the army....sent off to a foreign country only to die cold and alone in a ditch? while women are merely put to work making bandages and other stuff? 
the next time there's a world war...should women be lining up in the trenches too? 

How about all those tough jobs women can't do? like being deep underground in tight and unstable dangerous mines? or under heavy trucks all day or sweating it out under the hot sun labouring? 

WHY CANT WE JUST TREAT WOMEN LIKE WOMEN and MEN LIKE MEN? 

does the modern family suffer from lack of gender obligations? have we lost morality because of this movement? 

*******What do you agree with or disagree with?******* please convince me your side of the story and why I might be wrong. 

Btw I believe entirely in chivalry...though it should be given out of the goodness of ones heart...rather then fought about."
https://ca.answers.yahoo.com/question/index?qid=20111212195611AAwOQ93,Why should parents not decide who their child marries?,0,4
https://answers.yahoo.com/question/index?qid=20111116102729AAXobTP,How much money should you have saved for a dog before getting it?,0,8
https://sg.answers.yahoo.com/question/index?qid=20120519175019AAcXGiA,Why should one be optimistic?,1, I see no reason to be optimistic. It just causes disappointment when things don't work out. If a baseball team is losing I could be optimistic that someone pitched well in a 1-0 loss or that someone hit three homers in a 10-9 loss but the fact is they lost. Being optimistic doesn't really do anything--the reality is the same. If I lose an election I lose the election. Maybe I campaigned well and gave my opponent a good run but the truth is I lost. All that is wasted--so what good is it?
https://answers.yahoo.com/question/index?qid=20121126160158AAimnWW,"Should you wash brand new bed sheets,and blankets before you put them on your bed?",2,6
https://au.answers.yahoo.com/question/index?qid=20121213025815AAQ34n4,Should a chef 'wash' the garlic before adding it to his/her cooking?,0," I surely would wash my garlic if I knew if farmers of garlic, spray them with anything that should be tryed to be washed away.  It just never 'dawned on me' until today, that a good chef may want to wash his/her garlic before adding it for 'loved ones' consumption.  Do you know?  I guess all these years, I thought garlic would ALWAYS be organic and nothing to worry about using without washing.  But due to the fact that I'm not absolutely sure, I thought I would 'scratch' YOUR BRAINS about the matter.  Thanks and hope your holidays are merry and bright,,and the NY too,,,4 U!"
https://answers.yahoo.com/question/index?qid=20090913134730AAxO54l,To what volume should you dilute 135 mL of an 8.05 M CuCl2 solution so that...?,1,-1
https://ca.answers.yahoo.com/question/index?qid=20110517205200AAuYEkv,Should I learn Arabic vs. Farsi?,2," I've taken SOME Arabic in college and learnt some complexities of it. I know it's spoken more widely than Farsi. But Farsi just seems easier. Plus like Jews have Hebrew, Muslims have Arabic, I am a Baha'i and we come from Persia so the main Holy Book is from the Persian. 
Should I go with the harder more widely understood language, or the easier or more personally spiritual language? In your opinion, I don't expect facts to support your answer, but if couldn't hurt, right?"
https://answers.yahoo.com/question/index?qid=20110402040936AA9GtNd,How often should I change the food and water in my bird cage?,0,13
https://ca.answers.yahoo.com/question/index?qid=20120710152925AAHLQ2g,"What is better, iPod touch or Tablet? Which should I buy?",0,5
https://answers.yahoo.com/question/index?qid=20130420080419AAtIli3,"Should i become a doctor, physician assistant, or physical therapist?",0," I am a senior in hs and I'm going to University of Wisconsin- Madison this fall. I know I want to do one of those three jobs because I am very interested in health care, the human body, and helping others. I am a very compassionate person and many people have told me this. I love helping people who are in a weak and vulnerable state. I helped care for my grandma everyday when she was dying ( basically doing the duties of a cna). I found it to be very fulfilling to alleviate her pain. I do not want to be a nurse, however, because I want to do something more in depth, like diagnostic stuff. I think it would be the best thing in the world to save someone's life. I am concerned about trying to become a doctor because of how difficult it is to get into med school and also the difficulty of med school itself. That's why I was considering physician assistant; and also because I heard they do less paper work and don't have to deal with lawsuits. I am considering physical therapist because quite a few people have told me I should become a physical therapist ( including a physical therapist) and because they spend so much time with patients and I would be able to express my compassion. I also am an avid runner and have dealt with a lot of running injuries so that has given me some experience with pt. What should I do?"
